Emotions,Path,Duration,Dataset,SampleRate,NumSamples
surprise,..\data\ravdess\Actor_16\03-01-08-01-02-02-16.wav,3.4367708333333336,RAVDESS,48000,164965
surprise,..\data\ravdess\Actor_16\03-01-08-02-01-01-16.wav,3.536875,RAVDESS,48000,169770
surprise,..\data\ravdess\Actor_16\03-01-08-02-01-02-16.wav,3.5368541666666666,RAVDESS,48000,169769
surprise,..\data\ravdess\Actor_16\03-01-08-02-02-01-16.wav,3.57025,RAVDESS,48000,171372
surprise,..\data\ravdess\Actor_16\03-01-08-02-02-02-16.wav,3.5702291666666666,RAVDESS,48000,171371
neutral,..\data\ravdess\Actor_17\03-01-01-01-01-01-17.wav,3.8371666666666666,RAVDESS,48000,184184
neutral,..\data\ravdess\Actor_17\03-01-01-01-01-02-17.wav,3.5035,RAVDESS,48000,168168
neutral,..\data\ravdess\Actor_17\03-01-01-01-02-01-17.wav,3.5035,RAVDESS,48000,168168
neutral,..\data\ravdess\Actor_17\03-01-01-01-02-02-17.wav,3.470125,RAVDESS,48000,166566
calm,..\data\ravdess\Actor_17\03-01-02-01-01-01-17.wav,3.5035,RAVDESS,48000,168168
calm,..\data\ravdess\Actor_17\03-01-02-01-01-02-17.wav,3.536875,RAVDESS,48000,169770
calm,..\data\ravdess\Actor_17\03-01-02-01-02-01-17.wav,3.7370833333333335,RAVDESS,48000,179380
calm,..\data\ravdess\Actor_17\03-01-02-01-02-02-17.wav,3.7704375,RAVDESS,48000,180981
calm,..\data\ravdess\Actor_17\03-01-02-02-01-01-17.wav,3.8705416666666665,RAVDESS,48000,185786
calm,..\data\ravdess\Actor_17\03-01-02-02-01-02-17.wav,3.6036041666666665,RAVDESS,48000,172973
calm,..\data\ravdess\Actor_17\03-01-02-02-02-01-17.wav,3.8371666666666666,RAVDESS,48000,184184
calm,..\data\ravdess\Actor_17\03-01-02-02-02-02-17.wav,3.536875,RAVDESS,48000,169770
happy,..\data\ravdess\Actor_17\03-01-03-01-01-01-17.wav,3.470125,RAVDESS,48000,166566
happy,..\data\ravdess\Actor_17\03-01-03-01-01-02-17.wav,3.536875,RAVDESS,48000,169770
happy,..\data\ravdess\Actor_17\03-01-03-01-02-01-17.wav,3.4701458333333335,RAVDESS,48000,166567
happy,..\data\ravdess\Actor_17\03-01-03-01-02-02-17.wav,3.5368541666666666,RAVDESS,48000,169769
happy,..\data\ravdess\Actor_17\03-01-03-02-01-01-17.wav,3.7370625,RAVDESS,48000,179379
happy,..\data\ravdess\Actor_17\03-01-03-02-01-02-17.wav,4.104104166666667,RAVDESS,48000,196997
happy,..\data\ravdess\Actor_17\03-01-03-02-02-01-17.wav,3.7370625,RAVDESS,48000,179379
happy,..\data\ravdess\Actor_17\03-01-03-02-02-02-17.wav,3.8037916666666667,RAVDESS,48000,182582
sad,..\data\ravdess\Actor_17\03-01-04-01-01-01-17.wav,3.6703333333333332,RAVDESS,48000,176176
sad,..\data\ravdess\Actor_17\03-01-04-01-01-02-17.wav,3.5035,RAVDESS,48000,168168
sad,..\data\ravdess\Actor_17\03-01-04-01-02-01-17.wav,3.5702291666666666,RAVDESS,48000,171371
sad,..\data\ravdess\Actor_17\03-01-04-01-02-02-17.wav,3.6036041666666665,RAVDESS,48000,172973
sad,..\data\ravdess\Actor_17\03-01-04-02-01-01-17.wav,3.6703333333333332,RAVDESS,48000,176176
sad,..\data\ravdess\Actor_17\03-01-04-02-01-02-17.wav,3.703708333333333,RAVDESS,48000,177778
sad,..\data\ravdess\Actor_17\03-01-04-02-02-01-17.wav,3.6036041666666665,RAVDESS,48000,172973
sad,..\data\ravdess\Actor_17\03-01-04-02-02-02-17.wav,3.5702291666666666,RAVDESS,48000,171371
angry,..\data\ravdess\Actor_17\03-01-05-01-01-01-17.wav,3.4701458333333335,RAVDESS,48000,166567
angry,..\data\ravdess\Actor_17\03-01-05-01-01-02-17.wav,3.703708333333333,RAVDESS,48000,177778
angry,..\data\ravdess\Actor_17\03-01-05-01-02-01-17.wav,3.6036041666666665,RAVDESS,48000,172973
angry,..\data\ravdess\Actor_17\03-01-05-01-02-02-17.wav,3.536875,RAVDESS,48000,169770
angry,..\data\ravdess\Actor_17\03-01-05-02-01-01-17.wav,3.5035,RAVDESS,48000,168168
angry,..\data\ravdess\Actor_17\03-01-05-02-01-02-17.wav,3.7370625,RAVDESS,48000,179379
angry,..\data\ravdess\Actor_17\03-01-05-02-02-01-17.wav,3.636979166666667,RAVDESS,48000,174575
angry,..\data\ravdess\Actor_17\03-01-05-02-02-02-17.wav,3.8038125,RAVDESS,48000,182583
fear,..\data\ravdess\Actor_17\03-01-06-01-01-01-17.wav,3.470125,RAVDESS,48000,166566
fear,..\data\ravdess\Actor_17\03-01-06-01-01-02-17.wav,3.5035,RAVDESS,48000,168168
fear,..\data\ravdess\Actor_17\03-01-06-01-02-01-17.wav,3.536875,RAVDESS,48000,169770
fear,..\data\ravdess\Actor_17\03-01-06-01-02-02-17.wav,3.6369583333333333,RAVDESS,48000,174574
fear,..\data\ravdess\Actor_17\03-01-06-02-01-01-17.wav,3.703708333333333,RAVDESS,48000,177778
fear,..\data\ravdess\Actor_17\03-01-06-02-01-02-17.wav,3.7370625,RAVDESS,48000,179379
fear,..\data\ravdess\Actor_17\03-01-06-02-02-01-17.wav,3.6703333333333332,RAVDESS,48000,176176
fear,..\data\ravdess\Actor_17\03-01-06-02-02-02-17.wav,3.8371666666666666,RAVDESS,48000,184184
disgust,..\data\ravdess\Actor_17\03-01-07-01-01-01-17.wav,3.8371666666666666,RAVDESS,48000,184184
disgust,..\data\ravdess\Actor_17\03-01-07-01-01-02-17.wav,3.703708333333333,RAVDESS,48000,177778
disgust,..\data\ravdess\Actor_17\03-01-07-01-02-01-17.wav,3.5702291666666666,RAVDESS,48000,171371
disgust,..\data\ravdess\Actor_17\03-01-07-01-02-02-17.wav,3.5035,RAVDESS,48000,168168
disgust,..\data\ravdess\Actor_17\03-01-07-02-01-01-17.wav,4.204208333333334,RAVDESS,48000,201802
disgust,..\data\ravdess\Actor_17\03-01-07-02-01-02-17.wav,4.170833333333333,RAVDESS,48000,200200
disgust,..\data\ravdess\Actor_17\03-01-07-02-02-01-17.wav,4.471145833333333,RAVDESS,48000,214615
disgust,..\data\ravdess\Actor_17\03-01-07-02-02-02-17.wav,4.604604166666666,RAVDESS,48000,221021
surprise,..\data\ravdess\Actor_17\03-01-08-01-01-01-17.wav,3.403395833333333,RAVDESS,48000,163363
surprise,..\data\ravdess\Actor_17\03-01-08-01-01-02-17.wav,3.6369583333333333,RAVDESS,48000,174574
surprise,..\data\ravdess\Actor_17\03-01-08-01-02-01-17.wav,3.370041666666667,RAVDESS,48000,161762
surprise,..\data\ravdess\Actor_17\03-01-08-01-02-02-17.wav,3.4367708333333336,RAVDESS,48000,164965
surprise,..\data\ravdess\Actor_17\03-01-08-02-01-01-17.wav,3.536875,RAVDESS,48000,169770
surprise,..\data\ravdess\Actor_17\03-01-08-02-01-02-17.wav,3.6703333333333332,RAVDESS,48000,176176
surprise,..\data\ravdess\Actor_17\03-01-08-02-02-01-17.wav,3.4367708333333336,RAVDESS,48000,164965
surprise,..\data\ravdess\Actor_17\03-01-08-02-02-02-17.wav,3.5368541666666666,RAVDESS,48000,169769
neutral,..\data\ravdess\Actor_18\03-01-01-01-01-01-18.wav,3.4701458333333335,RAVDESS,48000,166567
neutral,..\data\ravdess\Actor_18\03-01-01-01-01-02-18.wav,3.536875,RAVDESS,48000,169770
neutral,..\data\ravdess\Actor_18\03-01-01-01-02-01-18.wav,3.470125,RAVDESS,48000,166566
neutral,..\data\ravdess\Actor_18\03-01-01-01-02-02-18.wav,3.4701458333333335,RAVDESS,48000,166567
calm,..\data\ravdess\Actor_18\03-01-02-01-01-01-18.wav,3.470125,RAVDESS,48000,166566
calm,..\data\ravdess\Actor_18\03-01-02-01-01-02-18.wav,3.4034166666666668,RAVDESS,48000,163364
calm,..\data\ravdess\Actor_18\03-01-02-01-02-01-18.wav,3.636979166666667,RAVDESS,48000,174575
calm,..\data\ravdess\Actor_18\03-01-02-01-02-02-18.wav,3.5035,RAVDESS,48000,168168
calm,..\data\ravdess\Actor_18\03-01-02-02-01-01-18.wav,3.6036041666666665,RAVDESS,48000,172973
calm,..\data\ravdess\Actor_18\03-01-02-02-01-02-18.wav,3.6036041666666665,RAVDESS,48000,172973
calm,..\data\ravdess\Actor_18\03-01-02-02-02-01-18.wav,3.6035833333333334,RAVDESS,48000,172972
calm,..\data\ravdess\Actor_18\03-01-02-02-02-02-18.wav,3.6036041666666665,RAVDESS,48000,172973
happy,..\data\ravdess\Actor_18\03-01-03-01-01-01-18.wav,3.403395833333333,RAVDESS,48000,163363
happy,..\data\ravdess\Actor_18\03-01-03-01-01-02-18.wav,3.3700208333333332,RAVDESS,48000,161761
happy,..\data\ravdess\Actor_18\03-01-03-01-02-01-18.wav,3.43675,RAVDESS,48000,164964
happy,..\data\ravdess\Actor_18\03-01-03-01-02-02-18.wav,3.5035,RAVDESS,48000,168168
happy,..\data\ravdess\Actor_18\03-01-03-02-01-01-18.wav,3.7704375,RAVDESS,48000,180981
happy,..\data\ravdess\Actor_18\03-01-03-02-01-02-18.wav,3.93725,RAVDESS,48000,188988
happy,..\data\ravdess\Actor_18\03-01-03-02-02-01-18.wav,3.7704375,RAVDESS,48000,180981
happy,..\data\ravdess\Actor_18\03-01-03-02-02-02-18.wav,3.8371666666666666,RAVDESS,48000,184184
sad,..\data\ravdess\Actor_18\03-01-04-01-01-01-18.wav,3.5702291666666666,RAVDESS,48000,171371
sad,..\data\ravdess\Actor_18\03-01-04-01-01-02-18.wav,3.6369583333333333,RAVDESS,48000,174574
sad,..\data\ravdess\Actor_18\03-01-04-01-02-01-18.wav,3.536875,RAVDESS,48000,169770
sad,..\data\ravdess\Actor_18\03-01-04-01-02-02-18.wav,3.6369583333333333,RAVDESS,48000,174574
sad,..\data\ravdess\Actor_18\03-01-04-02-01-01-18.wav,3.8037916666666667,RAVDESS,48000,182582
sad,..\data\ravdess\Actor_18\03-01-04-02-01-02-18.wav,3.8371666666666666,RAVDESS,48000,184184
sad,..\data\ravdess\Actor_18\03-01-04-02-02-01-18.wav,4.137479166666667,RAVDESS,48000,198599
sad,..\data\ravdess\Actor_18\03-01-04-02-02-02-18.wav,3.8371666666666666,RAVDESS,48000,184184
angry,..\data\ravdess\Actor_18\03-01-05-01-01-01-18.wav,3.9038958333333333,RAVDESS,48000,187387
angry,..\data\ravdess\Actor_18\03-01-05-01-01-02-18.wav,4.170833333333333,RAVDESS,48000,200200
angry,..\data\ravdess\Actor_18\03-01-05-01-02-01-18.wav,3.5702291666666666,RAVDESS,48000,171371
angry,..\data\ravdess\Actor_18\03-01-05-01-02-02-18.wav,3.636979166666667,RAVDESS,48000,174575
angry,..\data\ravdess\Actor_18\03-01-05-02-01-01-18.wav,3.703708333333333,RAVDESS,48000,177778
angry,..\data\ravdess\Actor_18\03-01-05-02-01-02-18.wav,3.7704375,RAVDESS,48000,180981
angry,..\data\ravdess\Actor_18\03-01-05-02-02-01-18.wav,3.8371666666666666,RAVDESS,48000,184184
angry,..\data\ravdess\Actor_18\03-01-05-02-02-02-18.wav,4.2375625,RAVDESS,48000,203403
fear,..\data\ravdess\Actor_18\03-01-06-01-01-01-18.wav,3.4367708333333336,RAVDESS,48000,164965
fear,..\data\ravdess\Actor_18\03-01-06-01-01-02-18.wav,3.403395833333333,RAVDESS,48000,163363
fear,..\data\ravdess\Actor_18\03-01-06-01-02-01-18.wav,3.470125,RAVDESS,48000,166566
fear,..\data\ravdess\Actor_18\03-01-06-01-02-02-18.wav,3.4701458333333335,RAVDESS,48000,166567
fear,..\data\ravdess\Actor_18\03-01-06-02-01-01-18.wav,3.7370833333333335,RAVDESS,48000,179380
fear,..\data\ravdess\Actor_18\03-01-06-02-01-02-18.wav,4.170833333333333,RAVDESS,48000,200200
fear,..\data\ravdess\Actor_18\03-01-06-02-02-01-18.wav,3.8038125,RAVDESS,48000,182583
fear,..\data\ravdess\Actor_18\03-01-06-02-02-02-18.wav,3.8037916666666667,RAVDESS,48000,182582
disgust,..\data\ravdess\Actor_18\03-01-07-01-01-01-18.wav,4.3043125,RAVDESS,48000,206607
disgust,..\data\ravdess\Actor_18\03-01-07-01-01-02-18.wav,4.07075,RAVDESS,48000,195396
disgust,..\data\ravdess\Actor_18\03-01-07-01-02-01-18.wav,3.6703333333333332,RAVDESS,48000,176176
disgust,..\data\ravdess\Actor_18\03-01-07-01-02-02-18.wav,4.371041666666667,RAVDESS,48000,209810
disgust,..\data\ravdess\Actor_18\03-01-07-02-01-01-18.wav,4.771416666666667,RAVDESS,48000,229028
disgust,..\data\ravdess\Actor_18\03-01-07-02-01-02-18.wav,4.471145833333333,RAVDESS,48000,214615
disgust,..\data\ravdess\Actor_18\03-01-07-02-02-01-18.wav,4.637958333333334,RAVDESS,48000,222622
disgust,..\data\ravdess\Actor_18\03-01-07-02-02-02-18.wav,4.571229166666667,RAVDESS,48000,219419
surprise,..\data\ravdess\Actor_18\03-01-08-01-01-01-18.wav,3.3700208333333332,RAVDESS,48000,161761
surprise,..\data\ravdess\Actor_18\03-01-08-01-01-02-18.wav,3.5035,RAVDESS,48000,168168
surprise,..\data\ravdess\Actor_18\03-01-08-01-02-01-18.wav,3.5035,RAVDESS,48000,168168
surprise,..\data\ravdess\Actor_18\03-01-08-01-02-02-18.wav,3.5035,RAVDESS,48000,168168
surprise,..\data\ravdess\Actor_18\03-01-08-02-01-01-18.wav,3.636979166666667,RAVDESS,48000,174575
surprise,..\data\ravdess\Actor_18\03-01-08-02-01-02-18.wav,3.536875,RAVDESS,48000,169770
surprise,..\data\ravdess\Actor_18\03-01-08-02-02-01-18.wav,3.8705416666666665,RAVDESS,48000,185786
surprise,..\data\ravdess\Actor_18\03-01-08-02-02-02-18.wav,3.6369583333333333,RAVDESS,48000,174574
neutral,..\data\ravdess\Actor_19\03-01-01-01-01-01-19.wav,3.370041666666667,RAVDESS,48000,161762
neutral,..\data\ravdess\Actor_19\03-01-01-01-01-02-19.wav,3.2365625,RAVDESS,48000,155355
neutral,..\data\ravdess\Actor_19\03-01-01-01-02-01-19.wav,3.3366666666666664,RAVDESS,48000,160160
neutral,..\data\ravdess\Actor_19\03-01-01-01-02-02-19.wav,3.3032916666666665,RAVDESS,48000,158558
calm,..\data\ravdess\Actor_19\03-01-02-01-01-01-19.wav,3.6703333333333332,RAVDESS,48000,176176
calm,..\data\ravdess\Actor_19\03-01-02-01-01-02-19.wav,3.6703333333333332,RAVDESS,48000,176176
calm,..\data\ravdess\Actor_19\03-01-02-01-02-01-19.wav,3.3366666666666664,RAVDESS,48000,160160
calm,..\data\ravdess\Actor_19\03-01-02-01-02-02-19.wav,3.470125,RAVDESS,48000,166566
calm,..\data\ravdess\Actor_19\03-01-02-02-01-01-19.wav,4.471145833333333,RAVDESS,48000,214615
calm,..\data\ravdess\Actor_19\03-01-02-02-01-02-19.wav,4.037375,RAVDESS,48000,193794
calm,..\data\ravdess\Actor_19\03-01-02-02-02-01-19.wav,4.604604166666666,RAVDESS,48000,221021
calm,..\data\ravdess\Actor_19\03-01-02-02-02-02-19.wav,4.304291666666667,RAVDESS,48000,206606
happy,..\data\ravdess\Actor_19\03-01-03-01-01-01-19.wav,3.6369583333333333,RAVDESS,48000,174574
happy,..\data\ravdess\Actor_19\03-01-03-01-01-02-19.wav,3.703708333333333,RAVDESS,48000,177778
happy,..\data\ravdess\Actor_19\03-01-03-01-02-01-19.wav,3.2699375,RAVDESS,48000,156957
happy,..\data\ravdess\Actor_19\03-01-03-01-02-02-19.wav,3.3033125,RAVDESS,48000,158559
happy,..\data\ravdess\Actor_19\03-01-03-02-01-01-19.wav,3.7704375,RAVDESS,48000,180981
happy,..\data\ravdess\Actor_19\03-01-03-02-01-02-19.wav,3.8037916666666667,RAVDESS,48000,182582
happy,..\data\ravdess\Actor_19\03-01-03-02-02-01-19.wav,4.404395833333333,RAVDESS,48000,211411
happy,..\data\ravdess\Actor_19\03-01-03-02-02-02-19.wav,4.004,RAVDESS,48000,192192
sad,..\data\ravdess\Actor_19\03-01-04-01-01-01-19.wav,3.4367708333333336,RAVDESS,48000,164965
sad,..\data\ravdess\Actor_19\03-01-04-01-01-02-19.wav,3.6703333333333332,RAVDESS,48000,176176
sad,..\data\ravdess\Actor_19\03-01-04-01-02-01-19.wav,3.1698333333333335,RAVDESS,48000,152152
sad,..\data\ravdess\Actor_19\03-01-04-01-02-02-19.wav,3.6703333333333332,RAVDESS,48000,176176
sad,..\data\ravdess\Actor_19\03-01-04-02-01-01-19.wav,4.004,RAVDESS,48000,192192
sad,..\data\ravdess\Actor_19\03-01-04-02-01-02-19.wav,3.703708333333333,RAVDESS,48000,177778
sad,..\data\ravdess\Actor_19\03-01-04-02-02-01-19.wav,3.4034166666666668,RAVDESS,48000,163364
sad,..\data\ravdess\Actor_19\03-01-04-02-02-02-19.wav,3.7370833333333335,RAVDESS,48000,179380
angry,..\data\ravdess\Actor_19\03-01-05-01-01-01-19.wav,3.7704375,RAVDESS,48000,180981
angry,..\data\ravdess\Actor_19\03-01-05-01-01-02-19.wav,3.703708333333333,RAVDESS,48000,177778
angry,..\data\ravdess\Actor_19\03-01-05-01-02-01-19.wav,3.3033125,RAVDESS,48000,158559
angry,..\data\ravdess\Actor_19\03-01-05-01-02-02-19.wav,3.5702291666666666,RAVDESS,48000,171371
angry,..\data\ravdess\Actor_19\03-01-05-02-01-01-19.wav,3.970645833333333,RAVDESS,48000,190591
angry,..\data\ravdess\Actor_19\03-01-05-02-01-02-19.wav,4.804791666666667,RAVDESS,48000,230630
angry,..\data\ravdess\Actor_19\03-01-05-02-02-01-19.wav,4.337666666666666,RAVDESS,48000,208208
angry,..\data\ravdess\Actor_19\03-01-05-02-02-02-19.wav,4.104104166666667,RAVDESS,48000,196997
fear,..\data\ravdess\Actor_19\03-01-06-01-01-01-19.wav,3.7036875,RAVDESS,48000,177777
fear,..\data\ravdess\Actor_19\03-01-06-01-01-02-19.wav,3.5035,RAVDESS,48000,168168
fear,..\data\ravdess\Actor_19\03-01-06-01-02-01-19.wav,3.7704375,RAVDESS,48000,180981
fear,..\data\ravdess\Actor_19\03-01-06-01-02-02-19.wav,3.536875,RAVDESS,48000,169770
fear,..\data\ravdess\Actor_19\03-01-06-02-01-01-19.wav,3.8371666666666666,RAVDESS,48000,184184
fear,..\data\ravdess\Actor_19\03-01-06-02-01-02-19.wav,4.371020833333334,RAVDESS,48000,209809
fear,..\data\ravdess\Actor_19\03-01-06-02-02-01-19.wav,3.5702291666666666,RAVDESS,48000,171371
fear,..\data\ravdess\Actor_19\03-01-06-02-02-02-19.wav,4.037354166666667,RAVDESS,48000,193793
disgust,..\data\ravdess\Actor_19\03-01-07-01-01-01-19.wav,4.3043125,RAVDESS,48000,206607
disgust,..\data\ravdess\Actor_19\03-01-07-01-01-02-19.wav,4.838166666666667,RAVDESS,48000,232232
disgust,..\data\ravdess\Actor_19\03-01-07-01-02-01-19.wav,4.170833333333333,RAVDESS,48000,200200
disgust,..\data\ravdess\Actor_19\03-01-07-01-02-02-19.wav,3.9372708333333333,RAVDESS,48000,188989
disgust,..\data\ravdess\Actor_19\03-01-07-02-01-01-19.wav,4.8048125,RAVDESS,48000,230631
disgust,..\data\ravdess\Actor_19\03-01-07-02-01-02-19.wav,5.2719375,RAVDESS,48000,253053
disgust,..\data\ravdess\Actor_19\03-01-07-02-02-01-19.wav,4.904895833333334,RAVDESS,48000,235435
disgust,..\data\ravdess\Actor_19\03-01-07-02-02-02-19.wav,4.938270833333333,RAVDESS,48000,237037
surprise,..\data\ravdess\Actor_19\03-01-08-01-01-01-19.wav,3.7370625,RAVDESS,48000,179379
surprise,..\data\ravdess\Actor_19\03-01-08-01-01-02-19.wav,3.5368541666666666,RAVDESS,48000,169769
surprise,..\data\ravdess\Actor_19\03-01-08-01-02-01-19.wav,4.1040833333333335,RAVDESS,48000,196996
surprise,..\data\ravdess\Actor_19\03-01-08-01-02-02-19.wav,3.06975,RAVDESS,48000,147348
surprise,..\data\ravdess\Actor_19\03-01-08-02-01-01-19.wav,4.104104166666667,RAVDESS,48000,196997
surprise,..\data\ravdess\Actor_19\03-01-08-02-01-02-19.wav,4.637979166666667,RAVDESS,48000,222623
surprise,..\data\ravdess\Actor_19\03-01-08-02-02-01-19.wav,3.2365833333333334,RAVDESS,48000,155356
surprise,..\data\ravdess\Actor_19\03-01-08-02-02-02-19.wav,3.2699375,RAVDESS,48000,156957
neutral,..\data\ravdess\Actor_20\03-01-01-01-01-01-20.wav,3.470125,RAVDESS,48000,166566
neutral,..\data\ravdess\Actor_20\03-01-01-01-01-02-20.wav,3.5702291666666666,RAVDESS,48000,171371
neutral,..\data\ravdess\Actor_20\03-01-01-01-02-01-20.wav,3.4367708333333336,RAVDESS,48000,164965
neutral,..\data\ravdess\Actor_20\03-01-01-01-02-02-20.wav,3.536875,RAVDESS,48000,169770
calm,..\data\ravdess\Actor_20\03-01-02-01-01-01-20.wav,3.6369583333333333,RAVDESS,48000,174574
calm,..\data\ravdess\Actor_20\03-01-02-01-01-02-20.wav,3.5702291666666666,RAVDESS,48000,171371
calm,..\data\ravdess\Actor_20\03-01-02-01-02-01-20.wav,3.3366666666666664,RAVDESS,48000,160160
calm,..\data\ravdess\Actor_20\03-01-02-01-02-02-20.wav,3.5035,RAVDESS,48000,168168
calm,..\data\ravdess\Actor_20\03-01-02-02-01-01-20.wav,3.8705416666666665,RAVDESS,48000,185786
calm,..\data\ravdess\Actor_20\03-01-02-02-01-02-20.wav,4.07075,RAVDESS,48000,195396
calm,..\data\ravdess\Actor_20\03-01-02-02-02-01-20.wav,3.6369583333333333,RAVDESS,48000,174574
calm,..\data\ravdess\Actor_20\03-01-02-02-02-02-20.wav,3.636979166666667,RAVDESS,48000,174575
happy,..\data\ravdess\Actor_20\03-01-03-01-01-01-20.wav,3.536875,RAVDESS,48000,169770
happy,..\data\ravdess\Actor_20\03-01-03-01-01-02-20.wav,3.7036875,RAVDESS,48000,177777
happy,..\data\ravdess\Actor_20\03-01-03-01-02-01-20.wav,3.470125,RAVDESS,48000,166566
happy,..\data\ravdess\Actor_20\03-01-03-01-02-02-20.wav,3.403395833333333,RAVDESS,48000,163363
happy,..\data\ravdess\Actor_20\03-01-03-02-01-01-20.wav,3.6703333333333332,RAVDESS,48000,176176
happy,..\data\ravdess\Actor_20\03-01-03-02-01-02-20.wav,4.304291666666667,RAVDESS,48000,206606
happy,..\data\ravdess\Actor_20\03-01-03-02-02-01-20.wav,3.57025,RAVDESS,48000,171372
happy,..\data\ravdess\Actor_20\03-01-03-02-02-02-20.wav,3.703708333333333,RAVDESS,48000,177778
sad,..\data\ravdess\Actor_20\03-01-04-01-01-01-20.wav,3.6035833333333334,RAVDESS,48000,172972
sad,..\data\ravdess\Actor_20\03-01-04-01-01-02-20.wav,3.5035,RAVDESS,48000,168168
sad,..\data\ravdess\Actor_20\03-01-04-01-02-01-20.wav,3.470125,RAVDESS,48000,166566
sad,..\data\ravdess\Actor_20\03-01-04-01-02-02-20.wav,3.370041666666667,RAVDESS,48000,161762
sad,..\data\ravdess\Actor_20\03-01-04-02-01-01-20.wav,3.7704375,RAVDESS,48000,180981
sad,..\data\ravdess\Actor_20\03-01-04-02-01-02-20.wav,4.2375625,RAVDESS,48000,203403
sad,..\data\ravdess\Actor_20\03-01-04-02-02-01-20.wav,3.8038125,RAVDESS,48000,182583
sad,..\data\ravdess\Actor_20\03-01-04-02-02-02-20.wav,3.970625,RAVDESS,48000,190590
angry,..\data\ravdess\Actor_20\03-01-05-01-01-01-20.wav,3.2365833333333334,RAVDESS,48000,155356
angry,..\data\ravdess\Actor_20\03-01-05-01-01-02-20.wav,3.7370625,RAVDESS,48000,179379
angry,..\data\ravdess\Actor_20\03-01-05-01-02-01-20.wav,3.6703333333333332,RAVDESS,48000,176176
angry,..\data\ravdess\Actor_20\03-01-05-01-02-02-20.wav,3.8037916666666667,RAVDESS,48000,182582
angry,..\data\ravdess\Actor_20\03-01-05-02-01-01-20.wav,4.137479166666667,RAVDESS,48000,198599
angry,..\data\ravdess\Actor_20\03-01-05-02-01-02-20.wav,4.070729166666666,RAVDESS,48000,195395
angry,..\data\ravdess\Actor_20\03-01-05-02-02-01-20.wav,4.404416666666667,RAVDESS,48000,211412
angry,..\data\ravdess\Actor_20\03-01-05-02-02-02-20.wav,3.5368541666666666,RAVDESS,48000,169769
fear,..\data\ravdess\Actor_20\03-01-06-01-01-01-20.wav,3.8038125,RAVDESS,48000,182583
fear,..\data\ravdess\Actor_20\03-01-06-01-01-02-20.wav,4.371020833333334,RAVDESS,48000,209809
fear,..\data\ravdess\Actor_20\03-01-06-01-02-01-20.wav,3.9372708333333333,RAVDESS,48000,188989
fear,..\data\ravdess\Actor_20\03-01-06-01-02-02-20.wav,3.3032916666666665,RAVDESS,48000,158558
fear,..\data\ravdess\Actor_20\03-01-06-02-01-01-20.wav,4.2375625,RAVDESS,48000,203403
fear,..\data\ravdess\Actor_20\03-01-06-02-01-02-20.wav,4.170833333333333,RAVDESS,48000,200200
fear,..\data\ravdess\Actor_20\03-01-06-02-02-01-20.wav,3.8705416666666665,RAVDESS,48000,185786
fear,..\data\ravdess\Actor_20\03-01-06-02-02-02-20.wav,3.9039166666666665,RAVDESS,48000,187388
disgust,..\data\ravdess\Actor_20\03-01-07-01-01-01-20.wav,3.8705208333333334,RAVDESS,48000,185785
disgust,..\data\ravdess\Actor_20\03-01-07-01-01-02-20.wav,3.7370625,RAVDESS,48000,179379
disgust,..\data\ravdess\Actor_20\03-01-07-01-02-01-20.wav,3.6369583333333333,RAVDESS,48000,174574
disgust,..\data\ravdess\Actor_20\03-01-07-01-02-02-20.wav,3.8371666666666666,RAVDESS,48000,184184
disgust,..\data\ravdess\Actor_20\03-01-07-02-01-01-20.wav,4.104104166666667,RAVDESS,48000,196997
disgust,..\data\ravdess\Actor_20\03-01-07-02-01-02-20.wav,4.1040833333333335,RAVDESS,48000,196996
disgust,..\data\ravdess\Actor_20\03-01-07-02-02-01-20.wav,4.7380625,RAVDESS,48000,227427
disgust,..\data\ravdess\Actor_20\03-01-07-02-02-02-20.wav,3.8705208333333334,RAVDESS,48000,185785
surprise,..\data\ravdess\Actor_20\03-01-08-01-01-01-20.wav,3.2365833333333334,RAVDESS,48000,155356
surprise,..\data\ravdess\Actor_20\03-01-08-01-01-02-20.wav,3.57025,RAVDESS,48000,171372
surprise,..\data\ravdess\Actor_20\03-01-08-01-02-01-20.wav,3.1364791666666667,RAVDESS,48000,150551
surprise,..\data\ravdess\Actor_20\03-01-08-01-02-02-20.wav,3.2031875,RAVDESS,48000,153753
surprise,..\data\ravdess\Actor_20\03-01-08-02-01-01-20.wav,3.7370625,RAVDESS,48000,179379
surprise,..\data\ravdess\Actor_20\03-01-08-02-01-02-20.wav,3.2365833333333334,RAVDESS,48000,155356
surprise,..\data\ravdess\Actor_20\03-01-08-02-02-01-20.wav,3.5368541666666666,RAVDESS,48000,169769
surprise,..\data\ravdess\Actor_20\03-01-08-02-02-02-20.wav,3.4367708333333336,RAVDESS,48000,164965
neutral,..\data\ravdess\Actor_21\03-01-01-01-01-01-21.wav,3.8371666666666666,RAVDESS,48000,184184
neutral,..\data\ravdess\Actor_21\03-01-01-01-01-02-21.wav,3.970625,RAVDESS,48000,190590
neutral,..\data\ravdess\Actor_21\03-01-01-01-02-01-21.wav,3.6036041666666665,RAVDESS,48000,172973
neutral,..\data\ravdess\Actor_21\03-01-01-01-02-02-21.wav,3.6703333333333332,RAVDESS,48000,176176
calm,..\data\ravdess\Actor_21\03-01-02-01-01-01-21.wav,4.037375,RAVDESS,48000,193794
